period,demand_mwh,temperature_f,humidity_pct,wind_mph,solar_radiation_wm2,temp_max,hour,month
2023-09-01 00:00:00,35601.0,67.711,77.01,5.067,0.0,74.5,0.0,9.0
2023-09-01 01:00:00,37029.0,66.96,78.96000000000001,4.768,0.0,72.9,1.0,9.0
2023-09-01 02:00:00,37824.0,65.917,82.06,4.492,0.0,71.0,2.0,9.0
2023-09-01 03:00:00,37628.0,65.151,83.49000000000001,4.342,0.0,68.8,3.0,9.0
2023-09-01 04:00:00,36634.0,64.41199999999998,84.92,4.033,0.0,67.2,4.0,9.0
2023-09-01 05:00:00,35429.0,64.505,85.10000000000001,4.014,0.0,67.9,5.0,9.0
2023-09-01 06:00:00,33869.0,65.13,84.39,3.9989999999999997,0.0,69.2,6.0,9.0
2023-09-01 07:00:00,31707.0,65.57400000000001,82.92000000000002,5.038,6.449999999999999,70.4,7.0,9.0
2023-09-01 08:00:00,29163.0,67.08099999999999,78.5,4.840999999999999,81.47999999999999,74.1,8.0,9.0
2023-09-01 09:00:00,27727.0,69.526,70.47000000000001,5.293,200.92000000000002,78.7,9.0,9.0
2023-09-01 10:00:00,26562.0,72.51500000000001,63.56999999999999,5.196,331.35999999999996,83.6,10.0,9.0
2023-09-01 11:00:00,25402.0,76.402,56.199999999999996,6.576999999999999,537.0899999999999,87.6,11.0,9.0
2023-09-01 12:00:00,24766.0,78.90400000000001,52.190000000000005,8.198000000000002,642.95,91.0,12.0,9.0
2023-09-01 13:00:00,24733.0,80.94699999999999,48.12,9.154,713.48,94.3,13.0,9.0
2023-09-01 14:00:00,25674.0,81.68599999999999,46.55,10.772,719.8,94.1,14.0,9.0
2023-09-01 15:00:00,26859.0,81.145,47.71,10.55,627.18,94.8,15.0,9.0
2023-09-01 16:00:00,27669.0,80.545,48.13999999999999,10.777000000000001,558.47,95.8,16.0,9.0
2023-09-01 17:00:00,28723.0,75.348,61.849999999999994,8.854,411.82,91.7,17.0,9.0
2023-09-01 18:00:00,28874.0,72.81799999999998,66.98,9.496000000000002,218.61,92.8,18.0,9.0
2023-09-01 19:00:00,29226.0,69.946,72.74000000000001,9.092,83.52000000000001,80.8,19.0,9.0
2023-09-01 20:00:00,29414.0,68.43900000000001,76.01,7.0859999999999985,5.75,79.1,20.0,9.0
2023-09-01 21:00:00,29643.0,67.60199999999999,78.57,6.478,0.0,76.6,21.0,9.0
2023-09-01 22:00:00,30029.0,66.84599999999999,81.9,5.904,0.0,73.8,22.0,9.0
2023-09-01 23:00:00,31259.0,66.36,84.38,5.6770000000000005,0.0,71.5,23.0,9.0
2023-09-02 00:00:00,32090.0,65.77199999999999,86.78,5.206,0.0,70.2,0.0,9.0
2023-09-02 01:00:00,32491.0,65.567,87.99000000000001,3.3989999999999996,0.0,69.3,1.0,9.0
2023-09-02 02:00:00,32295.0,65.472,87.82,3.75,0.0,69.6,2.0,9.0
2023-09-02 03:00:00,31818.0,65.30499999999999,88.68,3.956,0.0,69.8,3.0,9.0
2023-09-02 04:00:00,31742.0,64.998,89.48,3.927,0.0,69.6,4.0,9.0
2023-09-02 05:00:00,31444.0,65.73199999999999,88.35000000000001,3.054,0.0,69.9,5.0,9.0
2023-09-02 06:00:00,30736.0,65.819,88.52,3.229,0.0,70.1,6.0,9.0
2023-09-02 07:00:00,29427.0,65.938,88.99,2.99,2.23,69.5,7.0,9.0
2023-09-02 08:00:00,27479.0,66.912,86.83,4.187,50.089999999999996,70.3,8.0,9.0
2023-09-02 09:00:00,26423.0,68.474,80.92,5.161,115.47999999999999,72.3,9.0,9.0
2023-09-02 10:00:00,25389.0,69.812,78.18,5.677999999999999,193.33,73.8,10.0,9.0
2023-09-02 11:00:00,24302.0,71.288,75.28,6.102,263.71000000000004,74.8,11.0,9.0
2023-09-02 12:00:00,23741.0,73.745,68.94999999999999,5.891000000000001,385.3,78.0,12.0,9.0
2023-09-02 13:00:00,23610.0,75.77,63.68,6.656999999999999,412.28999999999996,81.7,13.0,9.0
2023-09-02 14:00:00,23664.0,76.11299999999999,62.57999999999999,7.433,395.53000000000003,84.1,14.0,9.0
2023-09-02 15:00:00,23987.0,76.569,61.19,7.725,463.33000000000004,85.2,15.0,9.0
2023-09-02 16:00:00,24236.0,77.198,58.480000000000004,7.171999999999999,448.75,85.6,16.0,9.0
2023-09-02 17:00:00,25149.0,74.754,66.08999999999999,4.5729999999999995,334.65,79.6,17.0,9.0
2023-09-02 18:00:00,25571.0,74.484,66.41,3.567,149.07999999999998,80.9,18.0,9.0
2023-09-02 19:00:00,25978.0,72.98400000000001,69.92,3.495,67.25,80.2,19.0,9.0
2023-09-02 20:00:00,26249.0,71.67299999999999,74.2,3.4840000000000004,3.08,78.3,20.0,9.0
2023-09-02 21:00:00,26063.0,70.647,79.52,3.6419999999999995,0.0,77.0,21.0,9.0
2023-09-02 22:00:00,26034.0,69.84,81.97,4.071,0.0,76.2,22.0,9.0
2023-09-02 23:00:00,26048.0,68.958,83.78999999999999,4.245,0.0,74.7,23.0,9.0
2023-09-03 00:00:00,26665.0,68.209,84.99999999999999,3.8529999999999998,0.0,72.4,0.0,9.0
2023-09-03 01:00:00,27497.0,67.122,87.21,3.9059999999999997,0.0,70.9,1.0,9.0
2023-09-03 02:00:00,28736.0,66.57900000000001,88.1,3.6189999999999998,0.0,70.4,2.0,9.0
2023-09-03 03:00:00,29717.0,66.288,88.9,3.172,0.0,70.2,3.0,9.0
2023-09-03 04:00:00,30130.0,65.738,90.64,3.1300000000000003,0.0,70.2,4.0,9.0
2023-09-03 05:00:00,29956.0,66.71,88.66,2.9259999999999997,0.0,71.2,5.0,9.0
2023-09-03 06:00:00,29339.0,66.914,86.33000000000001,3.197,0.0,69.9,6.0,9.0
2023-09-03 07:00:00,27916.0,66.696,85.05,3.922,3.0199999999999996,70.1,7.0,9.0
2023-09-03 08:00:00,26372.0,66.79899999999999,84.08,3.563,36.46,71.2,8.0,9.0
2023-09-03 09:00:00,25330.0,67.777,79.51,3.972,128.78,71.8,9.0,9.0
2023-09-03 10:00:00,24232.0,69.413,74.23,3.938,269.84999999999997,72.1,10.0,9.0
2023-09-03 11:00:00,23504.0,72.515,65.4,4.984999999999999,470.97,72.9,11.0,9.0
2023-09-03 12:00:00,22811.0,74.64,59.17,6.605,564.7900000000001,76.5,12.0,9.0
2023-09-03 13:00:00,22473.0,76.263,54.69,7.481999999999999,646.9899999999999,78.6,13.0,9.0
2023-09-03 14:00:00,22554.0,77.185,52.10000000000001,8.584999999999999,649.8500000000001,79.4,14.0,9.0
2023-09-03 15:00:00,22609.0,76.767,52.040000000000006,9.873999999999999,567.7199999999999,80.5,15.0,9.0
2023-09-03 16:00:00,22725.0,76.975,50.6,9.277,559.4300000000001,82.4,16.0,9.0
2023-09-03 17:00:00,23387.0,75.426,50.94,8.607000000000001,444.2,80.0,17.0,9.0
2023-09-03 18:00:00,23489.0,73.99999999999999,52.839999999999996,8.796,270.72999999999996,79.3,18.0,9.0
2023-09-03 19:00:00,22853.0,71.19999999999999,59.55,8.125,107.25000000000001,77.5,19.0,9.0
2023-09-03 20:00:00,22490.0,67.855,68.53000000000002,7.695,5.85,73.1,20.0,9.0
2023-09-03 21:00:00,22431.0,66.795,71.69,5.732,0.0,71.2,21.0,9.0
2023-09-03 22:00:00,22060.0,65.282,76.39999999999999,4.849,0.0,69.8,22.0,9.0
2023-09-03 23:00:00,22339.0,64.21600000000001,80.12,3.779,0.0,68.9,23.0,9.0
2023-09-04 00:00:00,23294.0,62.45099999999999,85.03999999999999,3.803,0.0,67.6,0.0,9.0
2023-09-04 01:00:00,24611.0,62.487,84.97999999999999,3.326,0.0,66.5,1.0,9.0
2023-09-04 02:00:00,26452.0,61.652,87.48,2.7510000000000003,0.0,65.4,2.0,9.0
2023-09-04 03:00:00,28154.0,60.69,90.15,2.5860000000000003,0.0,64.0,3.0,9.0
2023-09-04 04:00:00,28419.0,60.032,91.91000000000001,2.301,0.0,63.3,4.0,9.0
2023-09-04 05:00:00,28308.0,60.017,91.9,2.285,0.0,63.6,5.0,9.0
2023-09-04 06:00:00,27497.0,60.446,92.09,1.8439999999999999,0.0,63.0,6.0,9.0
2023-09-04 07:00:00,26265.0,60.114000000000004,93.72000000000001,2.306,7.5,65.4,7.0,9.0
2023-09-04 08:00:00,25037.0,62.41,86.92999999999999,3.5920000000000005,113.22999999999999,66.8,8.0,9.0
2023-09-04 09:00:00,23892.0,64.846,78.99,2.5330000000000004,277.53,68.5,9.0,9.0
2023-09-04 10:00:00,22759.0,68.178,69.81,2.4260000000000006,459.50000000000006,71.1,10.0,9.0
2023-09-04 11:00:00,22114.0,71.427,62.37,3.6999999999999997,627.3100000000001,74.9,11.0,9.0
2023-09-04 12:00:00,21400.0,74.54599999999999,55.28,4.699,760.08,79.3,12.0,9.0
2023-09-04 13:00:00,21303.0,77.28000000000002,51.55,6.0649999999999995,850.9399999999999,82.9,13.0,9.0
2023-09-04 14:00:00,21583.0,78.89000000000001,49.56,7.263999999999999,864.6399999999999,85.7,14.0,9.0
2023-09-04 15:00:00,22001.0,79.631,48.17,8.232,802.11,88.0,15.0,9.0
2023-09-04 16:00:00,22833.0,79.802,47.19,8.386,673.36,89.2,16.0,9.0
2023-09-04 17:00:00,23862.0,77.84200000000001,50.49999999999999,8.16,509.43,86.8,17.0,9.0
2023-09-04 18:00:00,22975.0,75.89600000000002,54.410000000000004,8.002,308.77,86.7,18.0,9.0
2023-09-04 19:00:00,22249.0,72.576,61.309999999999995,6.069000000000001,112.44,85.6,19.0,9.0
2023-09-04 20:00:00,21095.0,69.56,68.36000000000001,4.91,5.53,78.5,20.0,9.0
2023-09-04 21:00:00,20956.0,67.376,74.13,4.098999999999999,0.0,75.1,21.0,9.0
2023-09-04 22:00:00,20685.0,65.791,78.02,3.793,0.0,73.1,22.0,9.0
2023-09-04 23:00:00,21878.0,64.696,80.53,3.351,0.0,72.1,23.0,9.0
2023-09-05 00:00:00,23924.0,63.70299999999999,82.85,2.7030000000000003,0.0,72.8,0.0,9.0
2023-09-05 01:00:00,26242.0,63.41,84.36999999999999,3.193,0.0,72.1,1.0,9.0
2023-09-05 02:00:00,28633.0,62.532000000000004,86.38999999999999,3.0380000000000003,0.0,67.6,2.0,9.0
2023-09-05 03:00:00,30638.0,61.480999999999995,89.07000000000001,3.0549999999999997,0.0,66.2,3.0,9.0
2023-09-05 04:00:00,30867.0,60.552,91.57000000000001,3.324,0.0,66.4,4.0,9.0
2023-09-05 05:00:00,30363.0,61.815000000000005,88.26,2.522,0.0,65.2,5.0,9.0
2023-09-05 06:00:00,29235.0,60.851,90.64999999999998,2.8249999999999997,0.0,65.2,6.0,9.0
2023-09-05 07:00:00,27324.0,61.21000000000001,90.54999999999998,2.3689999999999998,5.31,65.2,7.0,9.0
2023-09-05 08:00:00,25590.0,63.294,84.49,1.874,93.66,67.6,8.0,9.0
2023-09-05 09:00:00,24062.0,66.08600000000001,76.27,2.356,246.93,71.6,9.0,9.0
2023-09-05 10:00:00,22983.0,69.36899999999999,68.11,3.109,409.46,76.6,10.0,9.0
2023-09-05 11:00:00,22705.0,72.949,59.71,3.827,561.75,80.9,11.0,9.0
2023-09-05 12:00:00,22191.0,76.608,51.8,4.5489999999999995,694.17,84.5,12.0,9.0
2023-09-05 13:00:00,22356.0,79.467,47.44,5.412,774.1800000000001,87.1,13.0,9.0
2023-09-05 14:00:00,23443.0,81.286,45.98,6.608,788.02,89.3,14.0,9.0
2023-09-05 15:00:00,25185.0,82.01900000000002,45.58,7.699,774.96,91.0,15.0,9.0
2023-09-05 16:00:00,26314.0,81.511,46.13999999999999,8.896,665.1899999999999,91.9,16.0,9.0
2023-09-05 17:00:00,26714.0,78.36500000000001,52.32,7.970000000000001,500.64,90.2,17.0,9.0
2023-09-05 18:00:00,27011.0,76.97099999999999,54.43,7.491999999999999,291.69,90.1,18.0,9.0
2023-09-05 19:00:00,26867.0,73.97999999999999,61.129999999999995,6.506000000000001,105.09,87.4,19.0,9.0
2023-09-05 20:00:00,26672.0,70.787,65.91,5.122999999999999,4.43,83.1,20.0,9.0
2023-09-05 21:00:00,26038.0,69.62499999999999,67.4,3.725,0.0,81.0,21.0,9.0
2023-09-05 22:00:00,25920.0,68.47800000000001,67.99,2.9490000000000003,0.0,78.7,22.0,9.0
2023-09-05 23:00:00,26778.0,67.012,71.97,2.387,0.0,76.7,23.0,9.0
2023-09-06 00:00:00,28228.0,65.742,75.68,1.8000000000000003,0.0,75.4,0.0,9.0
2023-09-06 01:00:00,29971.0,64.791,78.42,2.134,0.0,73.3,1.0,9.0
2023-09-06 02:00:00,31922.0,64.00800000000001,80.35000000000001,2.346,0.0,71.7,2.0,9.0
2023-09-06 03:00:00,33043.0,63.23299999999999,82.01000000000002,2.3020000000000005,0.0,70.1,3.0,9.0
2023-09-06 04:00:00,32737.0,62.539,84.09,2.5280000000000005,0.0,68.4,4.0,9.0
2023-09-06 05:00:00,31919.0,62.270999999999994,85.47,3.413,0.0,68.2,5.0,9.0
2023-09-06 06:00:00,30681.0,62.87100000000001,83.07,3.246,0.0,67.7,6.0,9.0
2023-09-06 07:00:00,28818.0,62.729000000000006,83.2,3.0469999999999997,5.01,67.6,7.0,9.0
2023-09-06 08:00:00,26924.0,64.659,76.86,3.068,97.85,69.7,8.0,9.0
2023-09-06 09:00:00,25508.0,67.206,70.35,2.4679999999999995,256.71999999999997,73.7,9.0,9.0
2023-09-06 10:00:00,24329.0,70.49199999999999,62.97,2.3269999999999995,430.91999999999996,78.3,10.0,9.0
2023-09-06 11:00:00,23642.0,73.935,55.33999999999999,3.072,584.71,82.6,11.0,9.0
2023-09-06 12:00:00,23161.0,77.337,49.17,4.0649999999999995,741.19,86.4,12.0,9.0
2023-09-06 13:00:00,23273.0,80.18199999999999,44.519999999999996,4.933,826.2199999999999,89.5,13.0,9.0
2023-09-06 14:00:00,24372.0,82.437,41.43999999999999,6.007999999999999,855.53,91.7,14.0,9.0
2023-09-06 15:00:00,25950.0,83.264,41.24,7.521,803.3199999999998,92.8,15.0,9.0
2023-09-06 16:00:00,26936.0,82.808,42.15,8.370999999999999,679.1500000000001,93.5,16.0,9.0
2023-09-06 17:00:00,27315.0,81.091,45.739999999999995,7.392,506.44,91.1,17.0,9.0
2023-09-06 18:00:00,27108.0,78.91,50.11,8.215,305.22999999999996,90.7,18.0,9.0
2023-09-06 19:00:00,26564.0,74.638,58.88999999999999,7.590000000000001,107.36999999999999,88.1,19.0,9.0
2023-09-06 20:00:00,26003.0,70.409,69.02999999999999,6.604,3.8099999999999996,84.5,20.0,9.0
2023-09-06 21:00:00,25920.0,67.80499999999999,75.86999999999999,5.721,0.0,82.3,21.0,9.0
2023-09-06 22:00:00,26131.0,66.003,80.01999999999998,5.041,0.0,80.4,22.0,9.0
2023-09-06 23:00:00,27403.0,64.267,84.1,4.276000000000001,0.0,78.0,23.0,9.0
2023-09-07 00:00:00,29649.0,62.906,86.81,3.698,0.0,75.6,0.0,9.0
2023-09-07 01:00:00,31753.0,62.051,87.82,3.4290000000000003,0.0,73.6,1.0,9.0
2023-09-07 02:00:00,33474.0,61.06100000000001,88.93999999999998,3.46,0.0,71.7,2.0,9.0
2023-09-07 03:00:00,34320.0,60.508,90.05999999999999,3.053,0.0,70.2,3.0,9.0
2023-09-07 04:00:00,33658.0,59.979,90.33000000000001,2.796,0.0,68.9,4.0,9.0
2023-09-07 05:00:00,32666.0,60.903,91.97000000000001,3.036,0.0,67.9,5.0,9.0
2023-09-07 06:00:00,31236.0,60.76900000000001,91.71999999999998,2.693,0.0,66.1,6.0,9.0
2023-09-07 07:00:00,29035.0,60.931,90.97,2.414,5.08,65.8,7.0,9.0
2023-09-07 08:00:00,27201.0,62.749999999999986,84.99,2.5759999999999996,99.08000000000001,68.3,8.0,9.0
2023-09-07 09:00:00,25502.0,66.36,74.54999999999998,2.4339999999999997,276.41,72.0,9.0,9.0
2023-09-07 10:00:00,24526.0,71.237,62.94,2.5010000000000003,499.0799999999999,76.4,10.0,9.0
2023-09-07 11:00:00,23791.0,75.812,53.72000000000001,3.4579999999999993,686.96,81.1,11.0,9.0
2023-09-07 12:00:00,23652.0,79.94600000000001,46.21,4.611,811.22,85.6,12.0,9.0
2023-09-07 13:00:00,23420.0,83.082,40.67,6.055000000000001,867.75,89.3,13.0,9.0
2023-09-07 14:00:00,23851.0,84.86999999999999,38.949999999999996,6.889999999999999,865.9,91.8,14.0,9.0
2023-09-07 15:00:00,25342.0,85.552,38.46,8.110999999999999,801.0,93.5,15.0,9.0
2023-09-07 16:00:00,26318.0,84.908,38.38999999999999,9.054,676.1199999999999,94.5,16.0,9.0
2023-09-07 17:00:00,27527.0,83.861,38.97,7.9030000000000005,503.06999999999994,92.0,17.0,9.0
2023-09-07 18:00:00,27507.0,81.054,43.17999999999999,8.078,300.25,92.1,18.0,9.0
2023-09-07 19:00:00,26500.0,75.803,54.6,6.092,102.75,90.5,19.0,9.0
2023-09-07 20:00:00,26332.0,72.594,61.410000000000004,4.623,3.34,85.5,20.0,9.0
2023-09-07 21:00:00,26057.0,70.753,65.54999999999998,3.5569999999999995,0.0,82.3,21.0,9.0
2023-09-07 22:00:00,26314.0,69.461,68.3,3.3049999999999997,0.0,80.2,22.0,9.0
2023-09-07 23:00:00,28394.0,68.092,70.64,3.1069999999999998,0.0,76.9,23.0,9.0
2023-09-08 00:00:00,30665.0,66.74799999999999,74.17999999999999,2.992,0.0,75.7,0.0,9.0
2023-09-08 01:00:00,32934.0,64.22299999999998,79.54999999999998,3.3489999999999998,0.0,73.9,1.0,9.0
2023-09-08 02:00:00,35016.0,63.727999999999994,80.45,2.7089999999999996,0.0,71.7,2.0,9.0
2023-09-08 03:00:00,35802.0,63.537,78.50999999999999,2.4459999999999997,0.0,69.8,3.0,9.0
2023-09-08 04:00:00,35144.0,64.267,74.17,2.19,0.0,68.5,4.0,9.0
2023-09-08 05:00:00,33935.0,63.71000000000001,76.66,2.151,0.0,67.8,5.0,9.0
2023-09-08 06:00:00,32315.0,64.521,71.56,2.209,0.0,67.4,6.0,9.0
2023-09-08 07:00:00,29974.0,63.845,73.23,2.024,5.919999999999999,67.4,7.0,9.0
2023-09-08 08:00:00,27641.0,66.644,69.21000000000001,2.3979999999999997,120.28,70.7,8.0,9.0
2023-09-08 09:00:00,26089.0,71.35399999999998,61.309999999999995,2.439,321.61,78.1,9.0,9.0
2023-09-08 10:00:00,24890.0,76.92600000000002,49.28,2.609,519.16,83.7,10.0,9.0
2023-09-08 11:00:00,24296.0,82.36,38.72,3.368,686.43,88.1,11.0,9.0
2023-09-08 12:00:00,23941.0,86.822,31.490000000000002,4.214,804.37,91.6,12.0,9.0
2023-09-08 13:00:00,23866.0,90.071,27.04,5.2669999999999995,855.49,94.3,13.0,9.0
2023-09-08 14:00:00,24169.0,91.30399999999999,26.78,6.934,854.0799999999999,96.7,14.0,9.0
2023-09-08 15:00:00,25538.0,92.112,25.779999999999998,7.979,783.7400000000001,98.5,15.0,9.0
2023-09-08 16:00:00,26252.0,91.757,24.88,9.117999999999999,663.2800000000001,99.4,16.0,9.0
2023-09-08 17:00:00,27422.0,88.446,30.16,8.809000000000001,491.0,96.7,17.0,9.0
2023-09-08 18:00:00,27746.0,86.30300000000001,31.18,7.914999999999999,287.98,96.3,18.0,9.0
2023-09-08 19:00:00,27959.0,81.63,37.339999999999996,6.348000000000002,92.46000000000001,92.1,19.0,9.0
2023-09-08 20:00:00,28190.0,76.901,48.93000000000001,4.553,2.79,90.0,20.0,9.0
2023-09-08 21:00:00,28690.0,74.653,52.099999999999994,3.8810000000000002,0.0,85.6,21.0,9.0
2023-09-08 22:00:00,30003.0,72.697,58.39,3.409,0.0,83.4,22.0,9.0
2023-09-08 23:00:00,32171.0,72.20700000000001,58.620000000000005,2.9,0.0,80.2,23.0,9.0
2023-09-09 00:00:00,34595.0,71.212,62.26,2.6950000000000003,0.0,79.9,0.0,9.0
2023-09-09 01:00:00,36744.0,70.298,63.17,2.645,0.0,77.4,1.0,9.0
2023-09-09 02:00:00,38368.0,69.521,63.82000000000001,2.08,0.0,75.3,2.0,9.0
2023-09-09 03:00:00,38454.0,67.275,68.03,2.8529999999999998,0.0,74.3,3.0,9.0
2023-09-09 04:00:00,36994.0,66.836,67.21,3.2310000000000003,0.0,73.7,4.0,9.0
2023-09-09 05:00:00,35526.0,67.56200000000001,65.21,2.7969999999999997,0.0,73.8,5.0,9.0
2023-09-09 06:00:00,33943.0,66.529,68.38000000000001,2.487,0.0,72.6,6.0,9.0
2023-09-09 07:00:00,31775.0,66.204,68.52000000000001,2.854,5.08,72.2,7.0,9.0
2023-09-09 08:00:00,29476.0,69.051,64.43999999999998,2.457,116.25999999999999,76.3,8.0,9.0
2023-09-09 09:00:00,27648.0,74.07000000000001,55.790000000000006,2.032,308.69000000000005,81.9,9.0,9.0
2023-09-09 10:00:00,25953.0,79.803,44.63000000000001,1.9529999999999998,501.88,89.2,10.0,9.0
2023-09-09 11:00:00,24832.0,84.448,37.1,4.281,664.9399999999999,92.9,11.0,9.0
2023-09-09 12:00:00,24113.0,87.678,32.68,6.643,773.0899999999999,94.2,12.0,9.0
2023-09-09 13:00:00,23758.0,89.99300000000001,29.23,7.976,839.0599999999998,97.4,13.0,9.0
2023-09-09 14:00:00,23744.0,91.70599999999999,28.49,9.167,818.79,99.3,14.0,9.0
2023-09-09 15:00:00,23936.0,92.208,27.699999999999996,10.043,754.0699999999998,99.0,15.0,9.0
2023-09-09 16:00:00,24499.0,92.376,26.619999999999997,9.950000000000001,640.24,99.0,16.0,9.0
2023-09-09 17:00:00,26478.0,88.84899999999999,29.689999999999998,8.317,432.55,95.7,17.0,9.0
2023-09-09 18:00:00,27093.0,85.854,33.53,7.622,231.4,94.6,18.0,9.0
2023-09-09 19:00:00,26708.0,82.093,38.949999999999996,6.117000000000001,79.45000000000002,91.5,19.0,9.0
2023-09-09 20:00:00,27159.0,79.039,43.03,5.303999999999999,2.32,87.3,20.0,9.0
2023-09-09 21:00:00,27903.0,77.131,46.989999999999995,4.734,0.0,83.2,21.0,9.0
2023-09-09 22:00:00,28990.0,74.69900000000001,53.14,3.7329999999999997,0.0,81.1,22.0,9.0
2023-09-09 23:00:00,31075.0,73.19,57.459999999999994,3.005,0.0,81.7,23.0,9.0
2023-09-10 00:00:00,33146.0,71.64,61.47,3.014,0.0,79.9,0.0,9.0
2023-09-10 01:00:00,34936.0,70.288,64.47999999999999,2.772,0.0,77.6,1.0,9.0
2023-09-10 02:00:00,36063.0,68.98,68.6,2.988,0.0,76.6,2.0,9.0
2023-09-10 03:00:00,36290.0,67.737,71.86,2.7679999999999993,0.0,75.7,3.0,9.0
2023-09-10 04:00:00,35456.0,67.24,71.78,2.962,0.0,74.8,4.0,9.0
2023-09-10 05:00:00,34185.0,67.434,71.3,5.453,0.0,75.6,5.0,9.0
2023-09-10 06:00:00,32719.0,65.926,74.69999999999999,2.6179999999999994,0.0,74.8,6.0,9.0
2023-09-10 07:00:00,30795.0,65.378,78.38999999999999,3.9709999999999996,2.06,73.5,7.0,9.0
2023-09-10 08:00:00,28951.0,66.237,81.03999999999999,3.966999999999999,59.71,74.8,8.0,9.0
2023-09-10 09:00:00,27337.0,68.898,76.36999999999999,2.6100000000000003,180.64,77.5,9.0,9.0
2023-09-10 10:00:00,26000.0,73.08399999999999,64.63999999999999,2.4370000000000003,350.83,82.0,10.0,9.0
2023-09-10 11:00:00,24804.0,77.709,53.269999999999996,2.2849999999999997,512.71,85.6,11.0,9.0
2023-09-10 12:00:00,24033.0,82.48799999999999,41.71,2.7230000000000003,625.57,89.2,12.0,9.0
2023-09-10 13:00:00,23723.0,87.30000000000001,33.75,3.9359999999999995,776.8200000000002,95.2,13.0,9.0
2023-09-10 14:00:00,23616.0,89.15999999999998,32.03,6.378,815.25,94.7,14.0,9.0
2023-09-10 15:00:00,23863.0,89.625,30.879999999999995,6.951,752.5,95.8,15.0,9.0
2023-09-10 16:00:00,23988.0,90.007,30.14999999999999,7.311999999999999,631.7900000000001,96.8,16.0,9.0
2023-09-10 17:00:00,25210.0,88.90599999999999,30.659999999999997,8.168999999999999,476.2199999999999,96.0,17.0,9.0
2023-09-10 18:00:00,25518.0,86.087,35.06999999999999,7.816999999999999,275.07,94.5,18.0,9.0
2023-09-10 19:00:00,25448.0,80.92699999999999,42.39,6.609,89.1,91.7,19.0,9.0
2023-09-10 20:00:00,25152.0,76.97800000000001,47.589999999999996,5.221000000000001,1.9200000000000002,88.5,20.0,9.0
2023-09-10 21:00:00,25276.0,74.852,52.879999999999995,3.869,0.0,86.6,21.0,9.0
2023-09-10 22:00:00,26525.0,72.97,58.39,3.5879999999999996,0.0,84.3,22.0,9.0
2023-09-10 23:00:00,28394.0,71.597,61.519999999999996,2.726,0.0,82.3,23.0,9.0
2023-09-11 00:00:00,30724.0,70.494,63.26999999999999,2.452,0.0,80.4,0.0,9.0
2023-09-11 01:00:00,33046.0,68.99100000000001,66.92,2.548,0.0,78.5,1.0,9.0
2023-09-11 02:00:00,35251.0,68.088,68.38999999999999,2.8469999999999995,0.0,76.8,2.0,9.0
2023-09-11 03:00:00,36274.0,67.273,70.90999999999998,2.723,0.0,75.2,3.0,9.0
2023-09-11 04:00:00,35792.0,67.201,70.69999999999999,2.107,0.0,73.7,4.0,9.0
2023-09-11 05:00:00,34581.0,65.985,74.66,3.038,0.0,72.2,5.0,9.0
2023-09-11 06:00:00,32742.0,66.15299999999999,74.48,2.3420000000000005,0.0,71.9,6.0,9.0
2023-09-11 07:00:00,30534.0,65.899,74.75,2.399,4.47,72.4,7.0,9.0
2023-09-11 08:00:00,28388.0,68.87700000000001,65.99,1.891,95.85000000000001,76.3,8.0,9.0
2023-09-11 09:00:00,26711.0,72.98800000000001,56.96,1.566,260.07,79.9,9.0,9.0
2023-09-11 10:00:00,25279.0,77.07,49.300000000000004,2.2910000000000004,417.95000000000005,83.0,10.0,9.0
2023-09-11 11:00:00,25221.0,81.158,42.330000000000005,3.4429999999999996,578.57,86.7,11.0,9.0
2023-09-11 12:00:00,24646.0,83.91000000000001,37.410000000000004,4.9399999999999995,629.0,89.9,12.0,9.0
2023-09-11 13:00:00,24270.0,86.048,33.93999999999999,5.327,672.17,91.8,13.0,9.0
2023-09-11 14:00:00,24799.0,87.859,32.800000000000004,7.099999999999999,695.85,93.3,14.0,9.0
2023-09-11 15:00:00,26543.0,87.61299999999999,33.739999999999995,7.572,560.66,95.4,15.0,9.0
2023-09-11 16:00:00,27883.0,88.16199999999999,33.349999999999994,7.405,549.4200000000001,95.6,16.0,9.0
2023-09-11 17:00:00,30113.0,86.401,32.35,7.986,376.75,93.7,17.0,9.0
2023-09-11 18:00:00,30845.0,82.96699999999998,36.98,7.121,246.35,92.8,18.0,9.0
2023-09-11 19:00:00,30893.0,79.34,45.06999999999999,5.705000000000001,66.14,90.0,19.0,9.0
2023-09-11 20:00:00,31319.0,76.059,52.35,5.029,1.52,86.6,20.0,9.0
2023-09-11 21:00:00,31393.0,73.06099999999999,59.25999999999999,4.006,0.0,84.3,21.0,9.0
2023-09-11 22:00:00,31779.0,71.66499999999999,62.43,4.6739999999999995,0.0,82.4,22.0,9.0
2023-09-11 23:00:00,32904.0,69.633,68.3,3.8429999999999995,0.0,79.0,23.0,9.0
2023-09-12 00:00:00,34332.0,67.645,73.61999999999999,3.9530000000000003,0.0,76.6,0.0,9.0
2023-09-12 01:00:00,35493.0,66.645,76.78999999999999,4.097,0.0,74.5,1.0,9.0
2023-09-12 02:00:00,36417.0,66.10900000000001,77.78,3.597,0.0,73.1,2.0,9.0
2023-09-12 03:00:00,36163.0,65.532,79.87,2.8579999999999997,0.0,71.6,3.0,9.0
